SalesOrderID,SubTotal,TaxAmt,Freight
66654,564.99,45.1992,14.1248
66677,77.96,6.2368,1.949
66671,36.59,2.9272,0.9148
66669,48.97,3.9176,1.2243
67110,19.97,1.5976,0.4993
67139,570.47,45.6376,14.2618
67725,32.27,2.5816,0.8068
68232,25.48,2.0384,0.637
68203,2341.46,187.3168,58.5365
68231,58.98,4.7184,1.4745
68227,37.97,3.0376,0.9493
68226,31.27,2.5016,0.7818
68782,792.34,63.3872,19.8085
68784,1228.83,98.3064,30.7208
68773,36.27,2.9016,0.9068
68772,88.97,7.1176,2.2243
68775,33.98,2.7184,0.8495
69975,60.47,4.8376,1.5118
69955,2337.27,186.9816,58.4318
69976,60.47,4.8376,1.5118
69987,2384.07,190.7256,59.6018
69972,35.0,2.8,0.875
70552,39.99,3.1992,0.9998
70596,1700.99,136.0792,42.5248
70551,123.98,9.9184,3.0995
70530,645.95,51.676,16.1488
70556,162.99,13.0392,4.0748
70555,30.48,2.4384,0.762
70558,48.97,3.9176,1.2243
70574,2452.04,196.1632,61.301
71128,2428.05,194.244,60.7013
71145,663.44,53.0752,16.586
71102,2414.99,193.1992,60.3748
71588,71.58,5.7264,1.7895
71601,1264.84,101.1872,31.621
71591,3.99,0.3192,0.0998
71569,819.48,65.5584,20.487
72285,2439.99,195.1992,60.9998
72309,110.46,8.8368,2.7615
72307,62.98,5.0384,1.5745
72281,2353.95,188.316,58.8488
72349,1750.98,140.0784,43.7745
72950,570.47,45.6376,14.2618
72941,1754.98,140.3984,43.8745
72942,1789.97,143.1976,44.7493
72894,30.48,2.4384,0.762
72891,49.96,3.9968,1.249
72865,777.44,62.1952,19.436
72944,1754.98,140.3984,43.8745
72895,60.47,4.8376,1.5118
73542,71.58,5.7264,1.7895
73512,2404.97,192.3976,60.1243
73544,31.27,2.5016,0.7818
73513,2369.96,189.5968,59.249
73510,828.47,66.2776,20.7118
74025,2384.07,190.7256,59.6018
74018,1764.96,141.1968,44.124
74020,1134.47,90.7576,28.3618
73953,2487.33,198.9864,62.1833
73955,2294.99,183.5992,57.3748
73981,23.78,1.9024,0.5945
73958,596.96,47.7568,14.924
74328,37.27,2.9816,0.9318
74584,43.98,3.5184,1.0995
74834,6.28,0.5024,0.157
74832,47.97,3.8376,1.1993
74833,6.28,0.5024,0.157
75056,53.99,4.3192,1.3498
51262,2363.96,189.1168,59.099
51393,2478.34,198.2672,61.9585
51392,2492.32,199.3856,62.308
51512,2397.95,191.836,59.9488
51513,1775.97,142.0776,44.3993
51641,2329.98,186.3984,58.2495
52109,2329.98,186.3984,58.2495
52136,94.48,7.5584,2.362
52111,2329.98,186.3984,58.2495
52120,1754.98,140.3984,43.8745
52575,607.96,48.6368,15.199
52550,9.99,0.7992,0.2498
52551,49.97,3.9976,1.2493
52945,37.93,3.0344,0.9483
52943,119.98,9.5984,2.9995
52944,63.97,5.1176,1.5993
52952,49.99,3.9992,1.2498
53323,36.27,2.9016,0.9068
53290,2329.98,186.3984,58.2495
53315,28.98,2.3184,0.7245
53321,77.96,6.2368,1.949
53316,142.45,11.396,3.5613
53344,1169.46,93.5568,29.2365
53907,49.99,3.9992,1.2498
53877,2329.98,186.3984,58.2495
54373,563.77,45.1016,14.0943
54348,36.93,2.9544,0.9233
54351,6.28,0.5024,0.157
54327,1700.99,136.0792,42.5248
54360,1223.84,97.9072,30.596
54343,35.0,2.8,0.875
54770,2316.97,185.3576,57.9243
54795,3.99,0.3192,0.0998
54794,44.98,3.5984,1.1245
55122,83.97,6.7176,2.0993
55120,72.96,5.8368,1.824
55119,28.98,2.3184,0.7245
55126,78.48,6.2784,1.962
55647,62.97,5.0376,1.5743
55624,839.46,67.1568,20.9865
55623,708.44,56.6752,17.711
55645,53.99,4.3192,1.3498
55681,2422.54,193.8032,60.5635
56096,6.28,0.5024,0.157
56092,119.98,9.5984,2.9995
56123,561.48,44.9184,14.037
56538,628.97,50.3176,15.7243
56880,64.97,5.1976,1.6243
56886,59.98,4.7984,1.4995
56885,36.27,2.9016,0.9068
57530,548.98,43.9184,13.7245
57531,561.48,44.9184,14.037
57507,148.47,11.8776,3.7118
57512,33.98,2.7184,0.8495
57509,144.45,11.556,3.6113
57513,15.23,1.2184,0.3808
57508,39.47,3.1576,0.9868
57929,88.97,7.1176,2.2243
57925,119.98,9.5984,2.9995
57939,1277.83,102.2264,31.9458
57928,21.49,1.7192,0.5373
57930,82.95,6.636,2.0738
57951,1203.46,96.2768,30.0865
58362,819.48,65.5584,20.487
58706,2354.99,188.3992,58.8748
58742,48.97,3.9176,1.2243
59482,2473.04,197.8432,61.826
59455,751.34,60.1072,18.7835
59411,2478.24,198.2592,61.956
59438,39.99,3.1992,0.9998
60041,2433.04,194.6432,60.826
59985,2319.99,185.5992,57.9998
60013,21.49,1.7192,0.5373
59984,2378.95,190.316,59.4738
60040,583.97,46.7176,14.5993
59983,2294.99,183.5992,57.3748
59986,2372.95,189.836,59.3238
60016,49.97,3.9976,1.2493
60528,2304.98,184.3984,57.6245
60519,2338.97,187.1176,58.4743
60521,2398.95,191.916,59.9738
61042,1750.98,140.0784,43.7745
61037,2378.95,190.316,59.4738
61036,2343.96,187.5168,58.599
61045,819.48,65.5584,20.487
61041,1775.97,142.0776,44.3993
61068,21.49,1.7192,0.5373
61601,1749.96,139.9968,43.749
61602,2519.93,201.5944,62.9983
61626,3.99,0.3192,0.0998
61603,2451.3,196.104,61.2825
61624,78.97,6.3176,1.9743
62120,3.99,0.3192,0.0998
62127,38.47,3.0776,0.9618
62122,36.27,2.9016,0.9068
62118,36.96,2.9568,0.924
62124,35.72,2.8576,0.893
62119,35.23,2.8184,0.8808
62587,1814.95,145.196,45.3738
62586,564.99,45.1992,14.1248
62625,2398.05,191.844,59.9513
62607,28.99,2.3192,0.7248
63015,2389.96,191.1968,59.749
63033,80.47,6.4376,2.0118
63032,33.98,2.7184,0.8495
63016,2371.96,189.7568,59.299
63704,2385.95,190.876,59.6488
63719,32.6,2.608,0.815
64186,2389.98,191.1984,59.7495
64242,2384.07,190.7256,59.6018
64241,2469.05,197.524,61.7263
64208,60.47,4.8376,1.5118
65056,23.78,1.9024,0.5945
65050,29.99,2.3992,0.7498
65085,561.48,44.9184,14.037
65031,548.98,43.9184,13.7245
65047,35.0,2.8,0.875
65081,1174.48,93.9584,29.362
65714,3.99,0.3192,0.0998
65719,99.96,7.9968,2.499
65715,6.28,0.5024,0.157
66237,36.27,2.9016,0.9068
66763,588.96,47.1168,14.724
66762,567.76,45.4208,14.194
66732,88.97,7.1176,2.2243
67200,2428.05,194.244,60.7013
67181,74.48,5.9584,1.862
67172,34.98,2.7984,0.8745
67145,2369.96,189.5968,59.249
67174,25.48,2.0384,0.637
67175,25.48,2.0384,0.637
67809,29.48,2.3584,0.737
67776,2341.97,187.3576,58.5493
67821,777.34,62.1872,19.4335
67779,819.46,65.5568,20.4865
67816,93.46,7.4768,2.3365
67820,785.32,62.8256,19.633
68340,1134.47,90.7576,28.3618
68266,2309.97,184.7976,57.7493
68312,184.48,14.7584,4.612
68279,2394.97,191.5976,59.8743
68280,2363.96,189.1168,59.099
68282,655.94,52.4752,16.3985
68308,30.48,2.4384,0.762
68882,567.76,45.4208,14.194
68884,2393.06,191.4448,59.8265
68825,2316.97,185.3576,57.9243
68826,1775.97,142.0776,44.3993
68846,23.78,1.9024,0.5945
68820,2339.97,187.1976,58.4993
68823,2405.47,192.4376,60.1368
68821,2329.98,186.3984,58.2495
69283,23.78,1.9024,0.5945
69253,2344.96,187.5968,58.624
69256,784.47,62.7576,19.6118
69306,574.46,45.9568,14.3615
69279,15.23,1.2184,0.3808
69252,2357.28,188.5824,58.932
69308,1728.27,138.2616,43.2068
69251,2334.97,186.7976,58.3743
70053,36.96,2.9568,0.924
70033,2384.97,190.7976,59.6243
70016,1732.26,138.5808,43.3065
70051,119.98,9.5984,2.9995
70056,27.77,2.2216,0.6943
70032,2354.98,188.3984,58.8745
70027,843.97,67.5176,21.0993
70017,1714.97,137.1976,42.8743
70636,103.96,8.3168,2.599
70646,2422.54,193.8032,60.5635
70633,47.97,3.8376,1.1993
70670,548.98,43.9184,13.7245
70631,25.48,2.0384,0.637
70667,1170.48,93.6384,29.262
70604,611.96,48.9568,15.299
71176,12.94,1.0352,0.3235
71172,34.98,2.7984,0.8745
71161,2354.98,188.3984,58.8745
71188,751.34,60.1072,18.7835
71187,777.34,62.1872,19.4335
71657,60.47,4.8376,1.5118
71650,61.97,4.9576,1.5493
71654,71.58,5.7264,1.7895
71687,588.96,47.1168,14.724
72436,2469.05,197.524,61.7263
72387,25.48,2.0384,0.637
72385,60.47,4.8376,1.5118
72367,2309.97,184.7976,57.7493
73010,751.34,60.1072,18.7835
72971,625.47,50.0376,15.6368
73021,1737.92,139.0336,43.448
73009,1236.78,98.9424,30.9195
72995,33.98,2.7184,0.8495
73012,2398.05,191.844,59.9513
72996,36.27,2.9016,0.9068
73589,2394.97,191.5976,59.8743
73631,1169.46,93.5568,29.2365
73636,2413.06,193.0448,60.3265
73604,38.88,3.1104,0.972
73605,53.99,4.3192,1.3498
73630,1750.47,140.0376,43.7618
73587,2332.28,186.5824,58.307
74040,2337.27,186.9816,58.4318
74091,562.96,45.0368,14.074
74355,48.97,3.9176,1.2243
74358,37.27,2.9816,0.9318
74360,42.97,3.4376,1.0743
74871,25.48,2.0384,0.637
51409,2461.97,196.9576,61.5493
51412,2478.24,198.2592,61.956
52204,792.34,63.3872,19.8085
52199,83.97,6.7176,2.0993
52194,30.97,2.4776,0.7743
52209,567.76,45.4208,14.194
52577,2453.95,196.316,61.3488
52614,553.97,44.3176,13.8493
52596,94.48,7.5584,2.362
52987,91.96,7.3568,2.299
53350,2376.96,190.1568,59.424
53381,28.98,2.3184,0.7245
53358,1732.26,138.5808,43.3065
53378,76.97,6.1576,1.9243
53957,83.97,6.7176,2.0993
53974,2442.54,195.4032,61.0635
53954,60.47,4.8376,1.5118
53948,35.0,2.8,0.875
54419,780.82,62.4656,19.5205
54402,29.98,2.3984,0.7495
54386,614.96,49.1968,15.374
54408,30.48,2.4384,0.762
54415,58.96,4.7168,1.474
54877,600.46,48.0368,15.0115
54849,32.27,2.5816,0.8068
54862,49.99,3.9992,1.2498
55168,38.88,3.1104,0.972
55146,2309.97,184.7976,57.7493
55169,6.28,0.5024,0.157
55171,27.77,2.2216,0.6943
55145,1750.98,140.0784,43.7745
55142,2322.28,185.7824,58.057
55687,1732.26,138.5808,43.3065
55714,30.48,2.4384,0.762
56596,553.97,44.3176,13.8493
56571,60.47,4.8376,1.5118
56542,2329.98,186.3984,58.2495
56578,58.98,4.7184,1.4745
56553,2492.32,199.3856,62.308
56933,93.49,7.4792,2.3373
56941,777.34,62.1872,19.4335
56909,2354.98,188.3984,58.8745
56956,638.95,51.116,15.9738
58004,810.32,64.8256,20.258
57991,59.98,4.7984,1.4995
58017,2413.06,193.0448,60.3265
58444,92.48,7.3984,2.312
58447,29.99,2.3992,0.7498
58416,2318.96,185.5168,57.974
58805,27.77,2.2216,0.6943
58787,893.94,71.5152,22.3485
58804,28.98,2.3184,0.7245
58831,563.77,45.1016,14.0943
59504,1793.47,143.4776,44.8368
59505,1700.99,136.0792,42.5248
59490,2372.95,189.836,59.3238
59533,21.49,1.7192,0.5373
59576,2420.34,193.6272,60.5085
59529,96.46,7.7168,2.4115
59534,88.97,7.1176,2.2243
59508,828.47,66.2776,20.7118
59507,709.26,56.7408,17.7315
59574,642.95,51.436,16.0738
59573,616.95,49.356,15.4238
60055,1700.99,136.0792,42.5248
60075,90.47,7.2376,2.2618
60101,1223.84,97.9072,30.596
60077,35.0,2.8,0.875
60078,90.58,7.2464,2.2645
60074,119.98,9.5984,2.9995
60120,1184.46,94.7568,29.6115
60119,1174.48,93.9584,29.362
60600,59.98,4.7984,1.4995
60621,1151.76,92.1408,28.794
60562,2369.96,189.5968,59.249
60622,563.77,45.1016,14.0943
60606,777.34,62.1872,19.4335
61136,64.97,5.1976,1.6243
61145,193.98,15.5184,4.8495
61157,776.33,62.1064,19.4083
61097,2414.99,193.1992,60.3748
61141,119.98,9.5984,2.9995
61095,2344.96,187.5968,58.624
61093,2294.99,183.5992,57.3748
61094,2309.97,184.7976,57.7493
61171,553.97,44.3176,13.8493
61671,2294.99,183.5992,57.3748
61669,2319.99,185.5992,57.9998
61701,48.97,3.9176,1.2243
61716,765.32,61.2256,19.133
61699,36.27,2.9016,0.9068
61709,38.47,3.0776,0.9618
62172,1725.98,138.0784,43.1495
62178,2329.98,186.3984,58.2495
62199,119.98,9.5984,2.9995
62228,1170.48,93.6384,29.262
62690,561.48,44.9184,14.037
62639,572.26,45.7808,14.3065
63101,777.34,62.1872,19.4335
63102,1214.85,97.188,30.3713
63090,49.97,3.9976,1.2493
63114,589.96,47.1968,14.749
63765,2487.89,199.0312,62.1973
63784,67.59,5.4072,1.6898
63816,565.47,45.2376,14.1368
63815,561.92,44.9536,14.048
63763,614.96,49.1968,15.374
64272,95.94,7.6752,2.3985
64249,2533.93,202.7144,63.3483
64250,2479.94,198.3952,61.9985
65117,31.27,2.5016,0.7818
65115,36.96,2.9568,0.924
65137,1268.84,101.5072,31.721
65122,88.97,7.1176,2.2243
65095,1709.98,136.7984,42.7495
65754,2354.98,188.3984,58.8745
66272,834.47,66.7576,20.8618
66294,28.99,2.3192,0.7248
66271,2319.99,185.5992,57.9998
66292,28.99,2.3192,0.7248
66779,2478.34,198.2672,61.9585
66768,2344.96,187.5968,58.624
66815,777.34,62.1872,19.4335
67232,42.97,3.4376,1.0743
67214,2452.34,196.1872,61.3085
67215,828.47,66.2776,20.7118
67876,34.98,2.7984,0.8745
67853,1759.97,140.7976,43.9993
67852,819.48,65.5584,20.487
67873,117.58,9.4064,2.9395
67901,548.98,43.9184,13.7245
67902,588.96,47.1168,14.724
68382,776.33,62.1064,19.4083
68349,2329.98,186.3984,58.2495
68370,6.28,0.5024,0.157
68368,62.98,5.0384,1.5745
69387,603.49,48.2792,15.0873
69355,36.27,2.9016,0.9068
69386,1164.47,93.1576,29.1118
69354,75.48,6.0384,1.887
69346,24.27,1.9416,0.6068
70124,60.47,4.8376,1.5118
70147,792.34,63.3872,19.8085
70697,62.98,5.0384,1.5745
70722,751.34,60.1072,18.7835
70710,49.99,3.9992,1.2498
70723,866.31,69.3048,21.6578
70700,28.99,2.3192,0.7248
71227,819.48,65.5584,20.487
71261,2420.34,193.6272,60.5085
71280,1700.99,136.0792,42.5248
71262,2398.05,191.844,59.9513
71705,2395.96,191.6768,59.899
71727,29.99,2.3992,0.7498
71748,786.33,62.9064,19.6583
72467,75.97,6.0776,1.8993
73046,2304.98,184.3984,57.6245
73042,2334.97,186.7976,58.3743
73073,1268.84,101.5072,31.721
73091,1145.48,91.6384,28.637
73066,21.49,1.7192,0.5373
73061,114.96,9.1968,2.874
73043,898.46,71.8768,22.4615
73062,53.99,4.3192,1.3498
73045,2304.98,184.3984,57.6245
74124,23.78,1.9024,0.5945
74123,27.77,2.2216,0.6943
74135,791.32,63.3056,19.783
74401,38.88,3.1104,0.972
74409,54.98,4.3984,1.3745
74406,69.46,5.5568,1.7365
74644,6.28,0.5024,0.157
74902,32.28,2.5824,0.807
74905,23.78,1.9024,0.5945
51439,578.46,46.2768,14.4615
51428,2500.44,200.0352,62.511
51547,2498.34,199.8672,62.4585
51673,2514.93,201.1944,62.8733
51688,1249.84,99.9872,31.246
51686,548.98,43.9184,13.7245
52246,128.97,10.3176,3.2243
52277,589.96,47.1968,14.749
52276,616.95,49.356,15.4238
52213,2414.97,193.1976,60.3743
52268,756.33,60.5064,18.9083
52248,95.94,7.6752,2.3985
52214,2354.98,188.3984,58.8745
52255,36.27,2.9016,0.9068
52644,71.58,5.7264,1.7895
52615,2329.98,186.3984,58.2495
52625,564.99,45.1992,14.1248
52659,786.33,62.9064,19.6583
52643,45.22,3.6176,1.1305
52655,78.48,6.2784,1.962
53041,36.27,2.9016,0.9068
53430,63.97,5.1176,1.5993
54016,123.48,9.8784,3.087
54010,21.49,1.7192,0.5373
54450,119.98,9.5984,2.9995
54438,1759.97,140.7976,43.9993
54431,2332.28,186.5824,58.307
54459,23.78,1.9024,0.5945
55775,93.49,7.4792,2.3373
55754,1709.98,136.7984,42.7495
55740,2381.96,190.5568,59.549
55811,2493.54,199.4832,62.3385
56224,2418.05,193.444,60.4513
56632,36.27,2.9016,0.9068
56642,565.47,45.2376,14.1368
56643,2422.54,193.8032,60.5635
56629,21.49,1.7192,0.5373
57595,2405.47,192.4376,60.1368
57599,2587.84,207.0272,64.696
57622,49.97,3.9976,1.2493
57616,119.98,9.5984,2.9995
58048,32.27,2.5816,0.8068
58034,2481.82,198.5456,62.0455
58070,2398.05,191.844,59.9513
58020,2344.26,187.5408,58.6065
58035,819.48,65.5584,20.487
58844,614.98,49.1984,15.3745
58900,2461.55,196.924,61.5388
58876,23.78,1.9024,0.5945
58845,691.91,55.3528,17.2978
58899,617.47,49.3976,15.4368
59579,2334.97,186.7976,58.3743
59610,33.98,2.7184,0.8495
60151,3.99,0.3192,0.0998
60162,751.34,60.1072,18.7835
60153,88.97,7.1176,2.2243
60129,806.76,64.5408,20.169
60127,596.96,47.7568,14.924
60150,31.27,2.5016,0.7818
60152,54.25,4.34,1.3563
60633,2344.96,187.5968,58.624
60666,39.99,3.1992,0.9998
60665,35.0,2.8,0.875
60663,32.27,2.5816,0.8068
60632,2304.98,184.3984,57.6245
61242,2455.3519,196.4282,61.3838
61252,448.7254,35.898,11.2181
61198,388.7928,31.1034,9.7198
61262,563.7528,45.1002,14.0938
61249,31428.2084,2514.2567,785.7052
61263,35387.3635,2830.9891,884.6841
61277,627.97,50.2376,15.6993
61176,1570.725,125.658,39.2681
61265,563.7528,45.1002,14.0938
61310,561.48,44.9184,14.037
61190,44649.4201,3571.9536,1116.2355
61254,9651.636,772.1309,241.2909
61197,13223.6566,1057.8925,330.5914
61759,83.97,6.7176,2.0993
61735,576.95,46.156,14.4238
62244,2370.22,189.6176,59.2555
62240,653.97,52.3176,16.3493
62242,1700.99,136.0792,42.5248
62281,565.47,45.2376,14.1368
62243,2344.96,187.5968,58.624
62262,36.59,2.9272,0.9148
63230,12048.5664,963.8853,301.2142
63260,2169.3054,173.5444,54.2326
63328,21.49,1.7192,0.5373
63233,34167.7421,2733.4194,854.1936
63211,4156.7977,332.5438,103.9199
63206,742.8934,59.4315,18.5723
63168,1066.4066,85.3125,26.6602
63171,88200.4671,7056.0374,2205.0117
63172,1068.984,85.5187,26.7246
63343,750.3,60.024,18.7575
63214,29205.4292,2336.4343,730.1357
63302,2363.97,189.1176,59.0993
63166,4510.0224,360.8018,112.7506
63361,2384.07,190.7256,59.6018
63321,147.28,11.7824,3.682
63345,777.34,62.1872,19.4335
63320,64.97,5.1976,1.6243
63832,828.47,66.2776,20.7118
63854,196.27,15.7016,4.9068
63876,553.97,44.3176,13.8493
63830,1714.97,137.1976,42.8743
64309,2309.97,184.7976,57.7493
64337,6.28,0.5024,0.157
65292,4179.4704,334.3576,104.4868
65260,136.094,10.8875,3.4024
65267,13311.8424,1064.9474,332.7961
65204,11.687,0.935,0.2922
65391,578.46,46.2768,14.4615
65330,2318.96,185.5168,57.974
65280,34319.651,2745.5721,857.9913
65089,1570.725,125.658,39.2681
65305,318.4545,25.4764,7.9614
65090,98.774,7.9019,2.4694
65360,63.97,5.1176,1.5993
65228,34603.6176,2768.2894,865.0904
65392,2503.03,200.2424,62.5758
65202,7435.0643,594.8051,185.8766
65201,64226.9074,5138.1526,1605.6727
65295,874.692,69.9754,21.8673
65297,874.692,69.9754,21.8673
65833,64.97,5.1976,1.6243
65872,1169.46,93.5568,29.2365
65839,31.73,2.5384,0.7933
65837,12.98,1.0384,0.3245
65816,819.48,65.5584,20.487
65840,41.93,3.3544,1.0483
66366,548.98,43.9184,13.7245
66320,2338.97,187.1176,58.4743
66346,58.98,4.7184,1.4745
66344,32.27,2.5816,0.8068
66347,92.96,7.4368,2.324
67329,9286.1751,742.894,232.1544
67375,29.93,2.3944,0.7483
67203,2681.5313,214.5225,67.0383
67407,1179.47,94.3576,29.4868
67411,561.92,44.9536,14.048
67204,557.5183,44.6015,13.938
67202,249.5428,19.9634,6.2386
67323,2194.061,175.5249,54.8515
67324,68572.1891,5485.7751,1714.3047
67333,36016.8921,2881.3514,900.4223
67296,29.9626,2.397,0.7491
67278,77231.0325,6178.4826,1930.7758
67409,1134.47,90.7576,28.3618
67328,898.646,71.8917,22.4662
67937,49.97,3.9976,1.2493
67932,36.27,2.9016,0.9068
67908,2478.34,198.2672,61.9585
67910,2405.47,192.4376,60.1368
67958,2407.04,192.5632,60.176
67934,21.49,1.7192,0.5373
68464,588.96,47.1168,14.724
68439,49.99,3.9992,1.2498
68463,578.46,46.2768,14.4615
68428,85.48,6.8384,2.137
68432,64.97,5.1976,1.6243
68409,604.96,48.3968,15.124
68466,548.98,43.9184,13.7245
69310,249.5428,19.9634,6.2386
69457,1068.984,85.5187,26.7246
69511,58138.55,4651.084,1453.4638
69580,2322.28,185.7824,58.057
69642,1134.47,90.7576,28.3618
69657,1739.46,139.1568,43.4865
69651,608.96,48.7168,15.224
69504,16562.6942,1325.0155,414.0674
69556,1248.0346,99.8428,31.2009
69646,1170.48,93.6384,29.262
69388,1642.5985,131.4079,41.065
69434,2475.411,198.0329,61.8853
69444,43454.9389,3476.3951,1086.3735
69577,2334.97,186.7976,58.3743
69612,28.99,2.3192,0.7248
69608,67.49,5.3992,1.6873
69575,799.48,63.9584,19.987
69576,812.42,64.9936,20.3105
69613,29.48,2.3584,0.737
69454,100729.7314,8058.3785,2518.2433
69309,7044.9698,563.5976,176.1242
69445,7664.1221,613.1298,191.6031
70196,32.27,2.5816,0.8068
70204,48.97,3.9176,1.2243
70171,2378.95,190.316,59.4738
70761,2322.28,185.7824,58.057
70800,2398.05,191.844,59.9513
70785,63.97,5.1176,1.5993
70765,2444.92,195.5936,61.123
70766,681.97,54.5576,17.0493
70786,12.94,1.0352,0.3235
70764,2351.96,188.1568,58.799
70787,32.28,2.5824,0.807
71991,1700.99,136.0792,42.5248
71892,35213.8908,2817.1113,880.3473
71918,68627.061,5490.1649,1715.6765
71922,874.692,69.9754,21.8673
71910,694.4405,55.5552,17.361
71914,2342.5383,187.4031,58.5635
71826,36274.2639,2901.9411,906.8566
71691,1172.1506,93.772,29.3038
71834,2090.9556,167.2764,52.2739
71823,2550.9598,204.0768,63.774
71913,7635.5766,610.8461,190.8894
71992,1759.97,140.7976,43.9993
71900,7287.5592,583.0047,182.189
71961,2406.93,192.5544,60.1733
71959,2344.96,187.5968,58.624
71983,1268.84,101.5072,31.721
71692,197.548,15.8038,4.9387
72574,1779.47,142.3576,44.4868
72578,561.48,44.9184,14.037
72575,1764.96,141.1968,44.124
72538,64.97,5.1976,1.6243
72537,36.59,2.9272,0.9148
73145,88.97,7.1176,2.2243
73148,69.46,5.5568,1.7365
73141,56.97,4.5576,1.4243
73118,570.96,45.6768,14.274
73176,1169.46,93.5568,29.2365
73150,49.97,3.9976,1.2493
74179,23.78,1.9024,0.5945
74176,120.46,9.6368,3.0115
74684,21.49,1.7192,0.5373
74674,24.27,1.9416,0.6068
74682,58.98,4.7184,1.4745
74676,71.58,5.7264,1.7895
74677,83.97,6.7176,2.0993
51169,89063.3336,7125.0667,2226.5833
51098,1613.5056,129.0804,40.3376
51185,776.33,62.1064,19.4083
51109,91413.9192,7313.1135,2285.348
51155,40613.3621,3249.069,1015.3341
51178,2334.97,186.7976,58.3743
51172,2951.5147,236.1212,73.7879
51170,4555.6816,364.4545,113.892
51161,7698.0411,615.8433,192.451
51171,4115.0819,329.2066,102.877
51166,88.9998,7.12,2.225
51125,1244.4926,99.5594,31.1123
51180,2542.31,203.3848,63.5578
51318,578.46,46.2768,14.4615
51303,814.47,65.1576,20.3618
51455,1264.84,101.1872,31.621
51454,2433.04,194.6432,60.826
51751,70338.7056,5627.0964,1758.4676
51697,440.1742,35.2139,11.0044
51837,89054.3667,7124.3493,2226.3592
51835,19244.3436,1539.5475,481.1086
51690,3765.7306,301.2584,94.1433
51753,5467.3448,437.3876,136.6836
51869,29.9633,2.3971,0.7491
51695,249.5428,19.9634,6.2386
51761,132392.0669,10591.3654,3309.8017
51750,8443.966,675.5173,211.0992
51903,186.28,14.9024,4.657
51767,922.6986,73.8159,23.0675
51817,2199.3862,175.9509,54.9847
51805,1373.2243,109.8579,34.3306
52294,1700.99,136.0792,42.5248
52313,28.99,2.3192,0.7248
52312,47.96,3.8368,1.199
52678,1750.98,140.0784,43.7745
52706,60.47,4.8376,1.5118
53608,2091.01,167.2808,52.2753
53462,281.9178,22.5534,7.0479
53505,48619.2439,3889.5395,1215.4811
53521,1645.4553,131.6364,41.1364
53516,644.1208,51.5297,16.103
53615,32928.4427,2634.2754,823.2111
53609,3188.7342,255.0987,79.7184
53661,2398.05,191.844,59.9513
53652,777.34,62.1872,19.4335
53504,2472.6413,197.8113,61.816
53520,66237.1814,5298.9745,1655.9295
53604,2035.2489,162.8199,50.8812
53628,2294.99,183.5992,57.3748
53519,454.3182,36.3455,11.358
53581,5119.5004,409.56,127.9875
53593,1233.9654,98.7172,30.8491
53647,83.97,6.7176,2.0993
54067,99.94,7.9952,2.4985
54075,6.28,0.5024,0.157
54522,617.47,49.3976,15.4368
54500,83.97,6.7176,2.0993
54507,182.78,14.6224,4.5695
54506,60.47,4.8376,1.5118
54496,32.27,2.5816,0.8068
55355,36.96,2.9568,0.924
55321,1600.6332,128.0507,40.0158
55306,1254.0147,100.3212,31.3504
55378,1214.46,97.1568,30.3615
55237,88.9998,7.12,2.225
55362,108.46,8.6768,2.7115
55305,31793.5519,2543.4842,794.8388
55360,23.78,1.9024,0.5945
55272,1174.0556,93.9244,29.3514
55382,2422.54,193.8032,60.5635
55316,144.0,11.52,3.6
55293,11048.9678,883.9174,276.2242
55320,1748.077,139.8462,43.7019
55274,388.7928,31.1034,9.7198
55379,548.98,43.9184,13.7245
55309,57036.9208,4562.9537,1425.923
55363,42.97,3.4376,1.0743
55254,127168.7827,10173.5026,3179.2196
55312,841.8463,67.3477,21.0462
55852,59.98,4.7984,1.4995
55864,2442.03,195.3624,61.0508
55849,6.28,0.5024,0.157
55822,1750.98,140.0784,43.7745
55847,151.27,12.1016,3.7818
55866,2428.05,194.244,60.7013
56257,756.33,60.5064,18.9083
56232,2457.33,196.5864,61.4333
57221,28.99,2.3192,0.7248
57177,2053.6798,164.2944,51.342
57182,15.0,1.2,0.375
57133,21744.4741,1739.5579,543.6119
57069,7883.3643,630.6691,197.0841
57078,195.397,15.6318,4.8849
57066,3794.4946,303.5596,94.8624
57156,2591.2224,207.2978,64.7806
57012,96308.8236,7704.7059,2407.7206
57020,720.315,57.6252,18.0079
57217,49.48,3.9584,1.237
57132,48328.3377,3866.267,1208.2084
57067,42736.5086,3418.9207,1068.4127
57636,564.99,45.1992,14.1248
57655,57.98,4.6384,1.4495
57656,6.28,0.5024,0.157
58107,59.98,4.7984,1.4995
58128,615.46,49.2368,15.3865
58080,586.97,46.9576,14.6743
58079,1769.96,141.5968,44.249
58112,1249.84,99.9872,31.246
58902,359.6252,28.77,8.9906
59138,2398.05,191.844,59.9513
58951,39123.274,3129.8619,978.0819
59033,967.822,77.4258,24.1956
58967,129.8626,10.389,3.2466
59028,41304.2272,3304.3382,1032.6057
59052,820.5031,65.6402,20.5126
59053,402.222,32.1778,10.0556
58965,15389.7966,1231.1837,384.7449
59047,59.9326,4.7946,1.4983
59088,2457.33,196.5864,61.4333
59077,2334.97,186.7976,58.3743
59038,3018.9627,241.517,75.4741
58952,5346.8256,427.746,133.6706
59020,10605.138,848.411,265.1285
59104,63.97,5.1176,1.5993
59108,6.28,0.5024,0.157
